Rank,Name,Ticker,Sector,Industry,Revenue,Profit,m1-o,m1-c,m2-o,m2-c,m3-o,m3-c,m4-o,m4-c,m5-o,m5-c,m6-o,m6-c,m7-o,m7-c,m8-o,m8-c,m9-o,m9-c,m10-o,m10-c,m11-o,m11-c,m12-o,m12-c,ur-1,ur-2,ur-3,ur-4,ur-5,ur-6,ur-7,ur-8,ur-9,ur-10,ur-11,ur-12,gdp-1,gdp-2,gdp-3,gdp-4,gdp-5,gdp-6,gdp-7,gdp-8,gdp-9,gdp-10,gdp-11,gdp-12
252,State Street,STT,Financial Services,Asset Management,12672.7,271.5,73.34,70.0,70.56,72.77,74.61,84.01,84.24,83.95,84.55,86.98,88.3,82.28,83.04,87.14,87.87,92.91,93.13,84.72,85.0,98.55,99.39,88.97,91.17,93.0,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
253,Ameriprise Financial,AMP,Financial Services,Asset Management,12669.0,1169.0,195.3,197.87,199.82,221.24,224.98,232.45,234.05,258.4,261.23,259.84,263.16,248.88,250.37,257.56,259.62,272.91,272.45,264.12,265.52,302.13,303.48,289.6,296.45,301.66,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
254,Viatris,VTRS,Healthcare,Drug Manufacturers - Specialty & Generic,,,18.66,16.99,17.15,14.85,15.049,13.97,13.96,13.3,13.26,15.24,15.255,14.29,14.38,14.07,14.13,14.63,14.62,13.55,13.56,13.35,13.37,12.31,12.42,13.53,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
255,Sempra Energy,SRE,Utilities,Utilities - Diversified,,,63.62,61.88,61.9,57.99,58.325,66.29,66.205,68.785,68.905,67.745,68.05,66.24,66.255,65.325,65.525,66.18,66.475,63.25,63.79,63.815,63.945,59.935,60.535,66.14,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
258,W.W. Grainger,GWW,Industrials,Industrial Distribution,12443.0,2197.0,410.44,364.39,367.19,372.71,376.12,400.93,402.21,433.54,438.56,462.16,467.33,438.0,442.62,444.58,439.87,433.7,434.0,393.06,393.2,463.11,465.0,481.41,486.69,518.24,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
259,Community Health Systems,CYH,Healthcare,Medical Care Facilities,12347.0,1284.0,7.47,9.32,9.36,8.56,8.75,13.52,13.57,11.15,11.22,14.27,14.45,15.44,15.53,13.32,13.41,12.31,12.32,11.7,11.79,13.1,13.14,12.03,12.45,13.31,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
261,Berry Global Group,BERY,Consumer Cyclical,Packaging & Containers,12112.2,402.0,56.39,49.37,49.99,55.4,55.94,61.4,61.6,63.62,63.76,68.21,68.43,65.22,65.3,64.29,64.36,67.17,67.39,60.88,60.83,65.54,65.57,69.05,70.01,73.78,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
262,Kinder Morgan,KMI,Energy,Oil & Gas Midstream,12101.3,154.8,13.75,14.08,14.17,14.7,14.86,16.65,16.66,17.05,17.2,18.34,18.57,18.23,18.38,17.38,17.45,16.27,16.28,16.73,16.77,16.75,16.85,15.46,15.79,15.86,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
263,VF,VFC,Consumer Cyclical,Apparel Manufacturing,12067.0,565.0,86.58,76.87,77.17,79.13,80.0,79.92,80.33,87.66,88.39,79.72,80.23,82.04,82.33,80.2,81.21,76.47,76.105,66.99,67.21,72.88,72.84,71.73,73.39,73.22,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
264,Baxter International,BAX,Healthcare,Medical Instruments & Supplies,12043.8,174.0,80.49,76.83,77.47,77.69,78.07,84.34,84.13,85.69,86.02,82.12,82.46,80.5,80.45,77.35,77.6,76.22,76.55,80.43,80.57,78.96,79.2,74.57,74.85,85.84,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
265,Textron,TXT,Industrials,Aerospace & Defense,,,48.16,45.26,45.7,50.34,51.37,56.08,55.99,64.24,64.84,68.47,69.0,68.77,68.97,69.01,69.61,72.67,72.7,69.81,70.58,73.85,74.0,70.8,72.37,77.2,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
266,LKQ,LKQ,Consumer Cyclical,Auto Parts,11998.9,1100.3,35.44,35.09,35.55,39.39,40.03,42.33,42.45,46.71,47.36,50.96,51.38,49.22,49.44,50.75,51.83,52.69,52.82,50.32,50.5,55.08,55.54,55.9,56.85,60.03,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
267,Keurig Dr Pepper,KDP,Consumer Defensive,Beverages - Non-Alcoholic,11937.0,3331.0,32.07,31.8,32.0,30.52,30.78,34.37,34.4,35.85,35.97,36.96,37.0,35.24,35.18,35.21,34.3,35.67,35.76,34.16,35.08,36.09,35.94,33.99,34.38,36.86,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
268,O'Reilly Automotive,ORLY,Consumer Cyclical,Specialty Retail,11863.7,1617.2,454.22,425.47,428.3,447.33,450.1,507.25,509.6063,552.88,555.1,535.12,537.05,566.21,566.92,603.84,604.55,594.08,596.0,611.06,612.82,622.32,622.33,638.16,642.41,706.23,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
269,Crown Holdings,CCK,Consumer Cyclical,Packaging & Containers,,,100.32,90.15,91.24,95.56,96.72,97.04,97.99,109.8,110.34,103.24,103.83,102.21,102.61,99.76,99.87,109.79,109.47,100.78,100.54,103.99,104.29,105.8,107.29,110.62,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
270,Universal Health Services,UHS,Healthcare,Medical Care Facilities,11809.0,928.0,137.8,124.68,125.73,125.33,125.94,133.39,133.19,148.41,150.0,159.63,160.43,146.43,147.08,160.41,160.57,155.76,156.21,138.37,138.86,124.1,124.39,118.73,120.45,129.66,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
271,DaVita,DVA,Healthcare,Medical Care Facilities,11785.0,3704.0,117.56,117.37,118.02,102.13,103.22,107.77,107.51,116.53,117.29,120.07,120.35,120.43,120.71,120.25,120.45,130.77,130.97,116.26,116.83,103.24,103.01,94.5,96.17,113.76,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
272,Xcel Energy,XEL,Utilities,Utilities - Regulated Electric,11665.0,510.0,66.54,63.99,64.1478,58.59,59.17,66.51,66.512,71.3,71.31,70.88,71.17,65.88,66.1,68.25,68.36,68.75,69.02,62.5,63.7,64.59,64.41,63.73,64.42,67.7,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
273,Newmont,NEM,Basic Materials,Gold,11618.0,1715.0,61.9,59.6,61.11,54.38,54.99,60.27,61.03,62.41,63.48,73.48,73.6,63.38,64.0,62.82,62.56,57.99,58.13,54.3,54.65,54.0,53.78,54.92,55.26,62.02,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
274,Vistra,VST,Utilities,Utilities - Independent Power Producers,11554.8,823.8,19.64,19.97,20.02,17.25,18.01,17.68,17.65,16.87,16.91,16.17,16.3,18.55,18.65,19.15,19.25,19.09,19.24,17.1,17.21,19.59,19.6,19.88,20.19,22.77,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
275,IQVIA Holdings,IQV,Healthcare,Diagnostics & Research,11548.0,69.9,178.44,177.8,180.18,192.79,194.98,193.14,195.03,234.69,236.0,240.16,241.4,242.32,242.73,247.7,248.43,259.73,260.01,239.54,239.74,261.42,261.82,259.13,260.45,282.14,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
276,eBay,EBAY,Consumer Cyclical,Internet Retail,11529.0,1372.0,50.48,56.51,56.825,56.42,57.102,61.24,61.4,55.79,56.17,60.88,61.52,70.21,70.21,68.21,68.81,76.74,77.06,69.67,69.7,76.72,76.47,67.46,68.64,66.5,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
277,Corning,GLW,Technology,Electronic Components,11503.0,960.0,36.05,35.87,36.16,38.24,38.88,43.51,43.88,44.21,44.62,43.63,43.84,40.9,41.0,41.86,42.11,39.99,39.98,36.49,36.78,35.57,35.58,37.09,37.82,37.23,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
278,Quanta Services,PWR,Industrials,Engineering & Construction,11486.0,849.0,70.9,70.47,71.56,83.85,85.68,87.98,89.0,96.64,97.84,95.35,97.36,90.57,91.86,90.9,91.86,102.1,102.21,113.82,114.3,121.28,122.01,113.78,116.6,114.66,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
281,Uber Technologies,UBER,Technology,Software - Application,11378.3,814.9,52.22,50.93,52.12,51.75,53.67,54.51,55.61,54.77,55.12,50.83,51.62,50.12,50.88,43.46,44.1,39.14,39.98,44.8,45.915,43.82,44.07,38.0,39.45,41.93,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
283,Conagra Brands,CAG,Consumer Defensive,Packaged Foods,11296.0,2722.0,36.4,34.6,34.65,33.93,34.11,37.6,37.64,37.09,37.19,38.1,38.16,36.38,36.3,33.49,33.22,33.12,33.26,33.87,34.07,32.2,32.22,30.55,30.84,34.15,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
284,PulteGroup,PHM,Consumer Cyclical,Residential Construction,,,43.29,43.5,43.99,45.11,45.79,52.44,53.0,59.12,59.7,57.79,58.56,54.57,54.6,54.87,55.27,53.86,54.05,45.92,46.32,48.08,48.05,50.03,50.8,57.16,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
285,EOG Resources,EOG,Energy,Oil & Gas E&P,11171.3,2951.5,50.76,50.96,51.32,64.56,65.46,72.53,72.83,73.64,74.62,80.34,82.58,83.44,85.89,72.86,72.83,67.52,67.72,80.27,81.1,92.46,93.64,87.0,89.43,88.83,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
286,Group 1 Automotive,GPI,Consumer Cyclical,Auto & Truck Dealerships,,,131.25,137.62,138.98,152.44,156.08,157.79,158.5,164.16,167.44,159.48,161.05,154.43,155.35,173.74,174.74,165.44,166.32,187.88,190.03,179.8,181.01,194.75,198.94,195.22,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
287,Ally Financial,ALLY,Financial Services,Credit Services,,,36.4,37.84,38.22,41.5,42.6,45.21,45.61,51.45,52.03,54.71,55.29,49.84,50.0,51.36,51.81,52.9,52.82,51.05,51.41,47.74,48.1,45.83,46.67,47.61,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
288,Fidelity National Financial,FNF,Financial Services,Insurance - Specialty,11120.0,1254.0,39.12,36.3,36.66,38.28,38.85,40.66,40.94,45.62,46.21,46.99,47.43,43.46,43.53,44.61,44.95,48.83,48.87,45.34,45.26,47.91,48.21,48.91,49.79,52.18,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
289,Nordstrom,JWN,Consumer Cyclical,Department Stores,11094.0,667.0,31.32,35.45,35.58,36.45,37.03,37.87,38.01,36.68,36.88,33.54,34.03,36.57,36.87,33.1,33.32,28.61,28.78,26.45,26.58,28.73,29.01,21.17,21.52,22.62,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
291,Tractor Supply,TSCO,Consumer Cyclical,Specialty Retail,10973.8,701.5,140.9,141.74,142.14,158.96,160.31,177.08,177.45,188.6,190.9695,181.7,182.56,186.06,189.1,180.93,181.67,194.25,194.04,202.61,204.08,217.17,218.37,225.33,226.11,238.6,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
292,CSX,CSX,Industrials,Railroads,10918.0,2796.0,30.22,28.585,28.725,30.5167,30.9967,32.14,32.3633,33.5833,33.8467,33.3733,33.52,32.08,32.21,32.32,32.45,32.53,32.58,29.74,29.78,36.17,36.14,34.66,35.27,37.6,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
293,Marriott International,MAR,Consumer Cyclical,Lodging,10878.7,1241.2,131.51,116.31,117.95,148.07,151.03,148.11,148.27,148.52,149.32,143.58,145.4,136.52,137.22,145.98,147.06,135.14,136.3,148.09,150.75,160.02,160.4,147.56,150.26,165.24,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
294,FirstEnergy,FE,Utilities,Utilities - Regulated Electric,10850.0,912.0,30.61,30.76,30.71,33.14,33.64,34.69,34.56,37.92,38.0,37.91,38.15,37.21,37.23,38.32,38.32,38.87,39.13,35.62,35.87,38.53,38.59,37.66,38.05,41.59,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
295,BorgWarner,BWA,Consumer Cyclical,Auto Parts,10800.0,1786.0,38.99,41.99,42.21,45.0,45.39,46.36,46.61,48.58,48.92,51.29,51.81,48.54,49.07,48.98,49.34,42.68,42.63,43.21,43.64,45.07,45.42,43.28,44.44,45.07,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
297,Republic Services,RSG,Industrials,Waste Management,10647.0,99.0,96.18,90.52,90.93,89.09,89.77,99.35,99.76,106.3,106.82,109.18,109.75,110.01,110.73,118.36,118.76,124.13,123.52,120.06,120.7,134.6,135.18,132.26,133.5,139.45,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
298,Henry Schein,HSIC,Healthcare,Medical Distribution,10579.4,241.7,68.21,65.85,66.32,61.85,62.5,69.24,69.13,72.5,73.43,76.04,75.81,74.19,74.62,80.15,80.64,75.59,75.77,76.16,76.87,76.35,76.38,71.06,71.52,77.53,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
299,Expeditors Intl. of Washington,EXPD,Industrials,Integrated Freight & Logistics,10465.0,671.1,95.37,89.52,89.96,91.84,92.62,107.69,107.48,109.86,110.46,125.69,126.5,126.6,126.93,128.25,127.94,124.64,124.54,119.13,120.1,123.26,123.51,121.62,123.05,134.29,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
300,Entergy,ETR,Utilities,Utilities - Regulated Electric,,,99.82,95.33,95.31,86.81,87.93,99.47,99.04,109.29,109.41,105.26,105.5,99.7,99.7,102.92,103.35,110.61,111.03,99.31,99.9,103.02,102.99,100.34,101.31,112.65,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
301,Advance Auto Parts,AAP,Consumer Cyclical,Specialty Retail,10454.3,144.1,157.9,149.14,151.13,160.35,162.13,183.49,183.25,200.16,201.34,189.73,191.5,205.14,205.81,212.06,213.19,202.85,203.8,208.89,209.53,225.52,226.29,220.72,223.64,239.88,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
302,Assurant,AIZ,Financial Services,Insurance - Specialty,10433.0,-1125.0,136.21,135.47,135.83,123.22,124.43,141.77,141.15,155.6,156.5,161.15,162.16,156.18,156.68,157.81,158.31,170.11,170.7,157.75,158.56,161.31,161.91,152.1,154.39,155.86,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
304,Lam Research,LRCX,Technology,Semiconductor Equipment & Materials,10305.3,694.7,478.15,483.95,491.05,567.19,576.56,595.24,611.23,620.45,629.2721,649.85,656.0,650.7,647.67,637.41,646.2,604.82,607.94,569.15,571.12,563.57,565.0,679.85,692.7,719.15,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
305,Boston Scientific,BSX,Healthcare,Medical Devices,10299.4,1073.3,36.08,35.44,35.83,38.78,39.12,38.65,38.61,43.6,43.6,42.55,42.82,42.76,42.78,45.6,45.77,45.15,45.33,43.39,43.49,43.13,43.3,38.07,38.71,42.48,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
306,Altice USA,ATUS,Communication Services,Telecom Services,10292.0,106.0,37.95,35.57,35.89,33.61,34.19,32.53,32.45,36.31,36.56,36.06,36.19,34.14,34.22,30.73,30.97,27.44,27.58,20.72,20.83,16.3,16.36,15.84,16.16,16.18,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
307,Norfolk Southern,NSC,Industrials,Railroads,,,238.31,236.62,238.24,252.06,255.59,268.52,270.35,279.24,281.51,280.9,283.32,265.41,266.68,257.83,259.08,253.54,253.38,239.25,240.67,293.05,293.37,265.27,268.9,297.71,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
308,Sonic Automotive,SAH,Consumer Cyclical,Auto & Truck Dealerships,10221.3,656.0,38.97,40.93,41.28,46.11,47.0,49.57,49.38,49.34,49.78,48.23,48.73,44.74,45.11,54.55,55.0,50.54,51.27,52.54,52.61,49.43,49.76,44.91,46.13,49.45,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
309,Advanced Micro Devices,AMD,Technology,Semiconductors,10213.0,1016.7,92.11,85.64,86.83,84.51,85.365,78.5,80.155,81.62,81.97,80.08,81.01,93.93,94.04,106.19,105.93,110.72,111.3,102.9,102.6,120.23,119.45,158.37,160.37,143.9,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
310,United States Steel,X,Basic Materials,Steel,10189.0,303.0,17.24,17.76,18.06,16.61,17.0,26.17,25.64,23.01,23.43,25.93,26.4,24.0,24.55,26.48,26.54,26.75,26.76,21.97,22.0,26.39,26.86,22.61,23.24,23.81,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
311,Markel,MKL,Financial Services,Insurance - Property & Casualty,,,1031.0,969.48,978.05,1088.8,1102.37,1139.62,1138.0,1176.42,1186.38,1225.49,1233.79,1186.71,1188.55,1206.17,1213.25,1270.25,1275.0,1195.13,1201.88,1313.13,1316.26,1194.82,1211.0,1234.0,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
312,ODP,ODP,Consumer Cyclical,Specialty Retail,10168.0,746.0,29.31,42.69,43.07,38.27,39.39,43.29,43.33,40.43,40.82,43.74,43.87,48.01,48.07,47.33,47.5,47.17,47.18,40.16,42.1,43.3,43.48,37.76,38.92,39.28,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
313,AES,AES,Utilities,Utilities - Diversified,10164.4,1278.6,23.71,24.39,24.66,26.56,27.07,26.81,27.04,27.82,28.0,25.41,25.57,26.07,26.33,23.7,23.92,23.87,24.08,22.83,23.04,25.13,25.05,23.38,23.72,24.3,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
314,Molson Coors Beverage,TAP,Consumer Defensive,Beverages - Brewers,10150.0,1391.0,46.52,50.16,50.54,44.45,45.32,51.15,51.17,54.95,55.24,58.32,58.79,53.69,53.91,48.89,48.89,47.53,47.73,46.38,46.65,44.09,44.11,44.44,45.3,46.35,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
315,J.B. Hunt Transport Services,JBHT,Industrials,Integrated Freight & Logistics,10086.8,382.6,136.23,134.66,135.92,146.87,147.81,168.07,167.71,170.71,171.8,171.54,172.65,162.95,164.05,168.45,168.63,177.4,177.38,167.22,168.04,197.19,197.67,191.16,194.91,204.4,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
316,KKR,KKR,Financial Services,Asset Management,10083.1,106.6,40.52,38.95,39.25,45.56,46.0,48.85,49.55,56.58,57.01,55.69,56.33,59.24,59.45,63.76,64.23,64.29,64.25,60.88,61.35,79.67,79.99,74.45,76.07,74.5,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
